Ticker,Name,Market,Panel,Sector,Sub-Sector,Comment,Name(EN),Company Code(12),Ticker(4),Ticker(5),Ticker(12),Sector Code,Sub-Sector Code,Panel Code
پاریز,پاریز شرق,فرابورس,-,انبوه سازی، املاک و مستغلات,املاک و مستغلات با ملک خود یا لیزینگ شده,-,Pariz Shargh,IRO3PRIZ0001,PRIZ,PRIZ1,IRO3PRIZ0001,70,7010,3
پتوسعه,سرمایه گذاری صنایع لاستیک,فرابورس,بازار دوم فرابورس,لاستیک و پلاستیک,تولید سایر محصولات لاستیکی,-,Rubber Industry,IRO3SBAZ0004,SBAZ,SBAZ1,IRO3SBAZ0001,25,2519,3
پخش,پخش البرز,فرابورس,بازار دوم فرابورس,مواد و محصولات دارویی,تولید سایر محصولات دارویی,-,Pakhsh Alborz,IRO3PKSH0008,PKSH,PKSH1,IRO3PKSH0001,43,4399,3
پلاست,کارخانجات تولیدی پلاستیران,فرابورس,بازار دوم فرابورس,لاستیک و پلاستیک,تولید محصولات پلاستیکی,-,Plastiran,IRO3PLSP0007,PLSP,PLSP1,IRO3PLSP0001,25,2520,3
پیزد,مجتمع صنایع لاستیک یزد,فرابورس,بازار دوم فرابورس,لاستیک و پلاستیک,تولید تایر و بازسازی تایرهای لاستیکی,-,Yazd Tire,IRO3YZTZ0007,YZTZ,YZTZ1,IRO3YZTZ0001,25,2511,3
تاپکیش,تجارت الکترونیک پارسیان کیش,فرابورس,بازار دوم فرابورس,رایانه و فعالیت های وابسته به آن,سایر فعالیت های رایانه ای,-,Kish Parsian E-COM,IRO3KPEZ0002,KPEZ,KPEZ1,IRO3KPEZ0001,72,7200,3
تبرک,گروه کارخانجات صنعتی تبرک,فرابورس,بازار دوم فرابورس,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید سایر محصولات غذایی,-,Tabarok Ind. Group,IRO3TIGZ0000,TIGZ,TIGZ1,IRO3TIGZ0001,42,4249,3
تپسی,پیشگامان فن آوری و دانش آرامیس,فرابورس,بازار دوم فرابورس,رایانه و فعالیت های وابسته به آن,مشاوره و تهیه نرم افزار,-,Tapsi,IRO3TASZ0004,TASZ,TASZ1,IRO3TASZ0001,72,7220,3
تجلی,تجلی توسعه معادن و فلزات,فرابورس,بازار دوم فرابورس,استخراج کانه های فلزی,استخراج سایر کانه های فلزی,-,TajaliMines&Metals,IRO3TMMZ0006,TMMZ,TMMZ1,IRO3TMMZ0001,13,1399,3
تفارس,تامین سرمایه خلیج فارس,فرابورس,بازار دوم فرابورس,فعالیتهای کمکی به نهادهای مالی واسط,بجز تامین وجوه بیمه و بازنشستگی,-,Persian Golf Inv.,IRO3PGOP0008,PGOP,PGOP1,IRO3PGOP0001,67,6719,3
تکیمیا,تامین سرمایه کیمیا,فرابورس,بازار دوم فرابورس,فعالیتهای کمکی به نهادهای مالی واسط,بجز تامین وجوه بیمه و بازنشستگی,-,Kimiya Investment,IRO3KYIZ0007,KYIZ,KYIZ1,IRO3KYIZ0001,67,6719,3
تلیسه,دامداری تلیسه نمونه,فرابورس,بازار اول فرابورس,زراعت و خدمات وابسته,کشاورزی و خدمات دامپروری جز دامپزشکی,-,Talise Company,IRO3TLIZ0003,TLIZ,TLIZ1,IRO3TLIZ0001,01,140,1
تماوند,تامین سرمایه دماوند,فرابورس,بازار دوم فرابورس,فعالیتهای کمکی به نهادهای مالی واسط,بجز تامین وجوه بیمه و بازنشستگی,-,Damavand Inv. Bank,IRO3DIBZ0003,DIBZ,DIBZ1,IRO3DIBZ0001,67,6719,3
توریل,توکاریل,فرابورس,بازار دوم فرابورس,حمل ونقل، انبارداری و ارتباطات,حمل و نقل از طریق خطوط راه آهن,-,Toucaril Co.,IRO3TORZ0009,TORZ,TORZ1,IRO3TORZ0001,60,6010,3
توسن,توسعه سامانه ی نرم افزاری نگین,فرابورس,بازار اول فرابورس,رایانه و فعالیت های وابسته به آن,مشاوره و تهیه نرم افزار,-,TOSAN,IRO3TOSZ0008,TOSZ,TOSZ1,IRO3TOSZ0001,72,7220,1
ثالوند,سرمایه گذاری مسکن الوند,فرابورس,بازار اول فرابورس,انبوه سازی، املاک و مستغلات,املاک و مستغلات با ملک خود یا لیزینگ شده,-,Alvand Housing Inv,IRO3SLVZ0007,SLVZ,SLVZ1,IRO3SLVZ0001,70,7010,1
ثباغ,شهرسازی و خانه سازی باغمیشه,فرابورس,بازار اول فرابورس,انبوه سازی، املاک و مستغلات,املاک و مستغلات با ملک خود یا لیزینگ شده,-,Baghmishe,IRO3BGHZ0001,BGHZ,BGHZ1,IRO3BGHZ0001,70,7010,1
ثپردیس,سرمایه گذاری مسکن پردیس,فرابورس,بازار اول فرابورس,انبوه سازی، املاک و مستغلات,املاک و مستغلات با ملک خود یا لیزینگ شده,-,Maskan Pardis,IRO3MPRZ0005,MPRZ,MPRZ1,IRO3MPRZ0001,70,7010,1
ثتران,سرمایه گذاری مسکن تهران,فرابورس,بازار دوم فرابورس,انبوه سازی، املاک و مستغلات,املاک و مستغلات با ملک خود یا لیزینگ شده,-,Maskan Invest.,IRO3PMTZ0003,PMTZ,PMTZ1,IRO3PMTZ0001,70,7010,3
ثجنوب,سرمایه گذاری مسکن جنوب,فرابورس,بازار دوم فرابورس,انبوه سازی، املاک و مستغلات,املاک و مستغلات با ملک خود یا لیزینگ شده,-,Maskan Jonoob,IRO3MSJZ0002,MSJZ,MSJZ1,IRO3MSJZ0001,70,7010,3
ثرود,سرمایه گذاری مسکن زاینده رود,فرابورس,بازار اول فرابورس,انبوه سازی، املاک و مستغلات,املاک و مستغلات با ملک خود یا لیزینگ شده,-,Zayandeh Maskan,IRO3ZNDZ0008,ZNDZ,ZNDZ1,IRO3ZNDZ0001,70,7010,1
ثعمرا,شرکت عمران و توسعه شاهد,فرابورس,بازار دوم فرابورس,انبوه سازی، املاک و مستغلات,املاک و مستغلات با ملک خود یا لیزینگ شده,-,Shahed Development,IRO3OSHZ0002,OSHZ,OSHZ1,IRO3OSHZ0001,70,7010,3
ثغرب,شرکت سرمایه گذاری مسکن شمالغرب,فرابورس,بازار اول فرابورس,انبوه سازی، املاک و مستغلات,املاک و مستغلات با ملک خود یا لیزینگ شده,-,Shomal Gharb Co,IRO3CGRZ0008,CGRZ,CGRZ1,IRO3CGRZ0001,70,7010,1
چخزر,صنایع چوب خزر کاسپین,فرابورس,بازار اول فرابورس,محصولات چوبی,تولید تخته چند لا و سایر تخته ها,-,Caspian Wood,IRO3CAWZ0007,CAWZ,CAWZ1,IRO3CAWZ0001,20,2021,1
حآسا,آسیا سیر ارس,فرابورس,بازار اول فرابورس,حمل ونقل، انبارداری و ارتباطات,حمل و نقل از طریق خطوط راه آهن,-,Asia Seir Aras,IRO3ASAZ0005,ASAZ,ASAZ1,IRO3ASAZ0001,60,6010,1
حآفرین,ریل پرداز نو آفرین,فرابورس,بازار دوم فرابورس,حمل ونقل، انبارداری و ارتباطات,حمل و نقل از طریق خطوط راه آهن,-,Rail Pardaz,IRO3RPAZ0009,RPAZ,RPAZ1,IRO3RPAZ0001,60,6010,3
حپارسا,توسعه حمل و نقل ریلی پارسیان,فرابورس,بازار اول فرابورس,حمل ونقل، انبارداری و ارتباطات,حمل و نقل از طریق خطوط راه آهن,-,Parsian Oil&Gas,IRO3HPRZ0002,HPRZ,HPRZ1,IRO3HPRZ0001,60,6010,1
حپرتو,پرتو بار فرابر خلیج فارس,فرابورس,بازار دوم فرابورس,حمل ونقل، انبارداری و ارتباطات,حمل و نقل از طریق خطوط راه آهن,-,FarabarPersianGulf,IRO3PBFZ0002,PBFZ,PBFZ1,IRO3PBFZ0001,60,6010,3
حخزر,کشتیرانی دریای خزر,فرابورس,بازار دوم فرابورس,حمل و نقل آبی,حمل و نقل دریایی وحمل ونقل درآبهای ساحلی,-,Khazar Shipping,IRO3KHZZ0007,KHZZ,KHZZ1,IRO3KHZZ0001,61,6110,3
حریل,ریل پردازسیر,فرابورس,بازار دوم فرابورس,حمل ونقل، انبارداری و ارتباطات,حمل و نقل از طریق خطوط راه آهن,-,Reyl Pardazseir,IRO3HRLZ0006,HRLZ,HRLZ1,IRO3HRLZ0001,60,6010,3
حسیر,ریل سیر کوثر,فرابورس,بازار دوم فرابورس,حمل ونقل، انبارداری و ارتباطات,حمل و نقل از طریق خطوط راه آهن,-,Rail Sair Kosar,IRO3RSKZ0004,RSKZ,RSKZ1,IRO3RSKZ0001,60,6010,3
حسینا,توسعه خدمات دریایی وبندری سینا,فرابورس,بازار اول فرابورس,حمل ونقل، انبارداری و ارتباطات,خدمات حمل و نقل دریایی,-,Sina Marine srv,IRO3SMBZ0000,SMBZ,SMBZ1,IRO3SMBZ0001,60,6003,1
حگهر,حمل و نقل گهرترابر سیرجان,فرابورس,بازار دوم فرابورس,حمل ونقل، انبارداری و ارتباطات,حمل و نقل از طریق خطوط راه آهن,-,Gohar Tarabar,IRO3GTTZ0007,GTTZ,GTTZ1,IRO3GTTZ0001,60,6010,3
خاور,ایران خودرو دیزل,فرابورس,بازار دوم فرابورس,خودرو و ساخت قطعات,تولید وسایل نقلیه موتوری,-,IranKhodro Diesel,IRO3IKDP0004,IKDP,IKDP1,IRO3IKDP0001,34,3410,3
خبرنا,تولیدی برنا باطری,فرابورس,بازار دوم فرابورس,خودرو و ساخت قطعات,قطعات یدکی و جانبی وسایل نقلیه موتوری,-,Borna Battery,IRO3BRNZ0000,BRNZ,BRNZ1,IRO3BRNZ0001,34,3430,3
خدیزل,بهمن دیزل,فرابورس,بازار دوم فرابورس,خودرو و ساخت قطعات,تولید وسایل نقلیه موتوری,-,S*Bahman Dizel Co,IRO3DZLZ0000,DZLZ,DZLZ1,IRO3DZLZ0001,34,3410,3
خکرمان,سرمایه گذاری آرمان گستر پاریز,فرابورس,بازار دوم فرابورس,خودرو و ساخت قطعات,تولید وسایل نقلیه موتوری,-,Arman Gostar Pariz,IRO3KKHP0006,KKHP,KKHP1,IRO3KKHP0001,34,3410,3
خنور,نورایستا پلاستیک,فرابورس,بازار دوم فرابورس,خودرو و ساخت قطعات,قطعات یدکی و جانبی وسایل نقلیه موتوری,-,NIPCO,IRO3NIPZ0005,NIPZ,NIPZ1,IRO3NIPZ0001,34,3430,3
خیمن,ایمن خودرو شرق,فرابورس,بازار دوم فرابورس,خودرو و ساخت قطعات,قطعات یدکی و جانبی وسایل نقلیه موتوری,-,Imen Khodro Shargh,IRO3IKSZ0005,IKSZ,IKSZ1,IRO3IKSZ0001,34,3430,3
داوه,داروسازی آوه سینا,فرابورس,بازار اول فرابورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Avicenna Labs.,IRO3AVLZ0007,AVLZ,AVLZ1,IRO3AVLZ0001,43,4323,1
دبالک,مواد اولیه دارویی البرز بالک,فرابورس,بازار اول فرابورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Alborz Bulk Co.,IRO3BLKZ0009,BLKZ,BLKZ1,IRO3BLKZ0001,43,4323,1
دتوزیع,توزیع دارو پخش,فرابورس,بازار دوم فرابورس,مواد و محصولات دارویی,تولید سایر محصولات دارویی,-,Daroupakhsh Distr.,IRO3DPDZ0002,DPDZ,DPDZ1,IRO3DPDZ0001,43,4399,3
دتولید,داروسازی تولید دارو,فرابورس,بازار اول فرابورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Tolid Daroo,IRO3DTDZ0008,DTDZ,DTDZ1,IRO3DTDZ0001,43,4323,1
ددانا,داروسازی دانا,فرابورس,بازار اول فرابورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Daana Pharma Co,IRO3DPHZ0008,DPHZ,DPHZ1,IRO3DPHZ0001,43,4323,1
درازی,پخش رازی,فرابورس,بازار دوم فرابورس,مواد و محصولات دارویی,تولید سایر محصولات دارویی,-,Pakhsh Razi,IRO3PSRZ0009,PSRZ,PSRZ1,IRO3PSRZ0001,43,4399,3
درپاد,گروه صنعتی درپاد تبریز,فرابورس,بازار دوم فرابورس,فلزات اساسی,تولید آهن و فولاد پایه,-,Dorpad Tabriz Ind,IRO3SDPT0003,SDPT,SDPT1,IRO3SDPT0001,27,2710,3
درهآور,دارویی ره آورد تامین,فرابورس,بازار اول فرابورس,مواد و محصولات دارویی,تولید سایر محصولات دارویی,-,Rahavard PHARMA,IRO3RAPZ0009,RAPZ,RAPZ1,IRO3RAPZ0001,43,4399,1
دزاگرس,دارویی زاگرس دارو پارسیان,فرابورس,بازار دوم فرابورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Zagros Darou,IRO3ZGDZ0007,ZGDZ,ZGDZ1,IRO3ZGDZ0001,43,4323,3
دسانکو,داروسازی سبحان انکولوژی,فرابورس,بازار دوم فرابورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Ankolojy Sobhan,IRO3DSNZ0007,DSNZ,DSNZ1,IRO3DSNZ0001,43,4323,3
دقاضی,داروسازی شهید قاضی,فرابورس,بازار دوم فرابورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Sh. Ghazi Pharmacy,IRO3GPHP0007,GPHP,GPHP1,IRO3GPHP0001,43,4323,3
دکپسول,تولید ژلاتین کپسول ایران,فرابورس,بازار اول فرابورس,مواد و محصولات دارویی,تولید سایر محصولات دارویی,-,Iran Gel.Capsule,IRO3IGCZ0009,IGCZ,IGCZ1,IRO3IGCZ0001,43,4399,1
دماوند,تولید نیروی برق دماوند,فرابورس,بازار دوم فرابورس,عرضه برق، گاز، بخاروآب گرم,تولید انتقال و توزیع نیروی برق,-,Damavand Co.,IRO3BDMZ0007,BDMZ,BDMZ1,IRO3BDMZ0001,40,4010,3
ذرت,زرین ذرت شاهرود,فرابورس,-,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید نشاسته و محصولات وابسته,-,Zarin Zorat,IRO3ZRTZ0006,ZRTZ,ZRTZ1,IRO3ZRTZ0001,42,4232,3
رافزا,رایان هم افزا,فرابورس,بازار دوم فرابورس,رایانه و فعالیت های وابسته به آن,مشاوره و تهیه نرم افزار,-,Rayan Hamafza,IRO3RYHZ0001,RYHZ,RYHZ1,IRO3RYHZ0001,72,7220,3
رانیز,رینگ اسپرت نور نی ریز,فرابورس,بازار دوم فرابورس,خودرو و ساخت قطعات,قطعات یدکی و جانبی وسایل نقلیه موتوری,-,Noor Neyriz Wheel,IRO3NEYZ0008,NEYZ,NEYZ1,IRO3NEYZ0001,34,3430,3
رنیک,جنرال مکانیک,فرابورس,بازار دوم فرابورس,خدمات فنی و مهندسی,فعالیتهای ساختمانی و مشاوره فنی مرتبط,-,General Mechanic,IRO3GEMZ0001,GEMZ,GEMZ1,IRO3GEMZ0001,74,7421,3
ریشمک,تولید و صادرات ریشمک,فرابورس,بازار اول فرابورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Rishmac Prod.&EXP,IRO3RPEZ0005,RPEZ,RPEZ1,IRO3RPEZ0001,43,4323,1
زاگرس,پتروشیمی زاگرس,فرابورس,بازار دوم فرابورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود,-,S*Zagros Petro.,IRO3PZGZ0003,PZGZ,PZGZ1,IRO3PZGZ0001,44,4411,3
زبینا,کشاورزی و دامپروری بینالود,فرابورس,بازار اول فرابورس,زراعت و خدمات وابسته,کشاورزی و خدمات دامپروری جز دامپزشکی,-,Binalood AGRI&Husb,IRO3BAHZ0007,BAHZ,BAHZ1,IRO3BAHZ0001,01,140,1
زدشت,کشت و صنعت دشت خرم دره,فرابورس,بازار اول فرابورس,زراعت و خدمات وابسته,کشاورزی، دامپروری و خدمات وابسته,-,Dashte Khoramdareh,IRO3DKHZ0003,DKHZ,DKHZ1,IRO3DKHZ0001,01,121,1
زشریف,کشت وصنعت شریف آباد,فرابورس,بازار اول فرابورس,زراعت و خدمات وابسته,کشاورزی، دامپروری و خدمات وابسته,-,Sharif Abad AGRI,IRO3SAAZ0005,SAAZ,SAAZ1,IRO3SAAZ0001,01,121,1
زشگزا,شیر و گوشت زاگرس شهرکرد,فرابورس,بازار اول فرابورس,زراعت و خدمات وابسته,کشاورزی و خدمات دامپروری جز دامپزشکی,-,Zagros Meat & Milk,IRO3ZMMZ0008,ZMMZ,ZMMZ1,IRO3ZMMZ0001,01,140,1
زفارس,کشت وصنعت و دامپروری پگاه فارس,فرابورس,بازار دوم فرابورس,زراعت و خدمات وابسته,کشاورزی، دامپروری و خدمات وابسته,-,Agriculture PegahF,IRO3APFZ0003,APFZ,APFZ1,IRO3APFZ0001,01,121,3
زفجر,کشاورزی و دامپروری فجر اصفهان,فرابورس,بازار دوم فرابورس,زراعت و خدمات وابسته,کشاورزی و خدمات دامپروری جز دامپزشکی,-,FajrAGRI&Husb,IRO3FAHZ0003,FAHZ,FAHZ1,IRO3FAHZ0001,01,140,3
زفکا,کشت و دامداری فکا,فرابورس,بازار اول فرابورس,زراعت و خدمات وابسته,کشاورزی، دامپروری و خدمات وابسته,-,FKA AGRI&Husb,IRO3FAAZ0000,FAAZ,FAAZ1,IRO3FAAZ0001,01,121,1
زقیام,کشت و دام قیام اصفهان,فرابورس,بازار اول فرابورس,زراعت و خدمات وابسته,کشاورزی و خدمات دامپروری جز دامپزشکی,-,Ghiam AGRI&Husb,IRO3GAHZ0002,GAHZ,GAHZ1,IRO3GAHZ0001,01,140,1
زکشت,کشاورزی مکانیزه اصفهان کشت,فرابورس,بازار اول فرابورس,زراعت و خدمات وابسته,کشاورزی و خدمات دامپروری جز دامپزشکی,-,Isfahan Kesht Agr.,IRO3IKAZ0005,IKAZ,IKAZ1,IRO3IKAZ0001,01,140,1
زگلدشت,کشت و دام گلدشت نمونه اصفهان,فرابورس,بازار اول فرابورس,زراعت و خدمات وابسته,کشاورزی، دامپروری و خدمات وابسته,-,Golgasht Nemouneh,IRO3GDSZ0006,GDSZ,GDSZ1,IRO3GDSZ0001,01,121,1
زماهان,مجتمع تولید گوشت مرغ ماهان,فرابورس,بازار دوم فرابورس,زراعت و خدمات وابسته,پرورش طیور,-,Mahan Chicken,IRO3MACZ0009,MACZ,MACZ1,IRO3MACZ0001,01,141,3
زملارد,کشاورزی و دامپروری ملارد شیر,فرابورس,بازار اول فرابورس,زراعت و خدمات وابسته,کشاورزی و خدمات دامپروری جز دامپزشکی,-,Malard AGRI&Husb,IRO3MAHZ0004,MAHZ,MAHZ1,IRO3MAHZ0001,01,140,1
زنگان,صنعت روی زنگان,فرابورس,بازار دوم فرابورس,فلزات اساسی,تولید فلزات گرانبهای غیرآهن,-,Zangan Industry,IRO3ZAGZ0000,ZAGZ,ZAGZ1,IRO3ZAGZ0001,27,2720,3
زهلال,کشت و صنعت هلال,فرابورس,-,زراعت و خدمات وابسته,کشاورزی، دامپروری و خدمات وابسته,-,HelalAgroIndustry,IRO3HELZ0001,HELZ,HELZ1,IRO3HELZ0001,01,121,3
ساروج,بین المللی ساروج بوشهر,فرابورس,بازار دوم فرابورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Sarooj Boushehr,IRO3SRBZ0005,SRBZ,SRBZ1,IRO3SRBZ0001,53,5394,3
سامان,بانک سامان,فرابورس,بازار دوم فرابورس,بانکها و موسسات اعتباری,سایر واسطه های پولی,-,Saman Bank,IRO3BSAP0006,BSAP,BSAP1,IRO3BSAP0001,57,5719,3
ساوه,سیمان ساوه,فرابورس,بازار دوم فرابورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Saveh Cement,IRO3SACZ0003,SACZ,SACZ1,IRO3SACZ0001,53,5394,3
ساینا,صنایع بهداشتی ساینا,فرابورس,بازار اول فرابورس,محصولات شیمیایی,تولید شوینده ها، عطر و محصولات آرایشی,-,Saina Company,IRO3SYNZ0002,SYNZ,SYNZ1,IRO3SYNZ0001,44,4424,1
سباقر,سیمان باقران,فرابورس,بازار دوم فرابورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Bagheran Cement,IRO3CBBP0003,CBBP,CBBP1,IRO3CBBP0001,53,5394,3
سبزوا,سیمان لار سبزوار,فرابورس,بازار دوم فرابورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Sabzevar Cement,IRO3SBZZ0005,SBZZ,SBZZ1,IRO3SBZZ0001,53,5394,3
سپیدار,سپیدار سیستم آسیا,فرابورس,بازار اول فرابورس,رایانه و فعالیت های وابسته به آن,مشاوره و تهیه نرم افزار,-,Sepidar System,IRO3SSYZ0007,SSYZ,SSYZ1,IRO3SSYZ0001,72,7220,1
سجام,مجتمع سیمان غرب آسیا,فرابورس,بازار دوم فرابورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Asia Cement,IRO3SASP0007,SASP,SASP1,IRO3SASP0001,53,5394,3
سدبیر,س. تدبیرگران فارس وخوزستان,فرابورس,بازار دوم فرابورس,سرمایه گذاریها,سایر واسطه های مالی,-,Tadbirgaran Inv,IRO3DBRZ0002,DBRZ,DBRZ1,IRO3DBRZ0001,56,5699,3
سرچشمه,سرمایه گذاری مس سرچشمه,فرابورس,بازار دوم فرابورس,سرمایه گذاریها,سایر واسطه های مالی,-,S*MesSarcheshme,IRO3SARZ0006,SARZ,SARZ1,IRO3SARZ0001,56,5699,3
سغدیر,توسعه سرمایه و صنعت غدیر,فرابورس,بازار دوم فرابورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Ghadir Invest.,IRO3GHIZ0004,GHIZ,GHIZ1,IRO3GHIZ0001,53,5394,3
سلیم,سرمایه گذاری سلیم,فرابورس,بازار دوم فرابورس,سرمایه گذاریها,سایر واسطه های مالی,-,Salim Invest,IRO3SLIM0009,SLIM,SLIM1,IRO3SLIM0001,56,5699,3
سمتاز,سیمان ممتازان کرمان,فرابورس,بازار دوم فرابورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Momtazan Cement,IRO3CMKP0009,CMKP,CMKP1,IRO3CMKP0001,53,5394,3
سمگا,گروه سرمایه گذاری میراث فرهنگی,فرابورس,بازار دوم فرابورس,هتل و رستوران,هتل ها ، اردو و دیگر تدارکات اقامت کوتاه,-,Cultur.Herit. Inv.,IRO3IMFZ0008,IMFZ,IMFZ1,IRO3IMFZ0001,55,5510,3
شاروم,پتروشیمی ارومیه,فرابورس,بازار اول فرابورس,محصولات شیمیایی,تولید کود و ترکیبات نیتروژن,-,UrmiaPetrochemical,IRO3URPZ0005,URPZ,URPZ1,IRO3URPZ0001,44,4412,1
شاوان,پالایش نفت لاوان,فرابورس,بازار دوم فرابورس,فراورده های نفتی، کک و سوخت هسته ای,تولید محصولات پالایش شده پتروشیمی,-,Lavan Oil Ref.,IRO3PNLZ0000,PNLZ,PNLZ1,IRO3PNLZ0001,23,2320,3
شبصیر,تولیدات پتروشیمی قائد بصیر,فرابورس,بازار دوم فرابورس,محصولات شیمیایی,تولید سایر محصولات شیمیایی,-,Ghaed Basir Petro.,IRO3BSRZ0005,BSRZ,BSRZ1,IRO3BSRZ0001,44,4429,3
شپاس,نفت پاسارگاد,فرابورس,بازار دوم فرابورس,فراورده های نفتی، کک و سوخت هسته ای,ساخت فرآورده های نفتی تصفیه شده,-,NPSZ,IRO3NPSZ0003,NPSZ,NPSZ1,IRO3NPSZ0001,23,2308,3
شتوکا,توکا رنگ فولاد سپاهان,فرابورس,بازار دوم فرابورس,محصولات شیمیایی,تولید رنگ، بتونه، جوهر,-,Tuka Paint Co.,IRO3TPSZ0007,TPSZ,TPSZ1,IRO3TPSZ0001,44,4422,3
شجم,صنایع پتروشیمی تخت جمشید,فرابورس,بازار دوم فرابورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود,-,Takhte Jamshid Pe.,IRO3TJPZ0008,TJPZ,TJPZ1,IRO3TJPZ0001,44,4411,3
شرانل,نفت ایرانول,فرابورس,بازار دوم فرابورس,فراورده های نفتی، کک و سوخت هسته ای,ساخت فرآورده های نفتی تصفیه شده,-,Iranol,IRO3NOLZ0001,NOLZ,NOLZ1,IRO3NOLZ0001,23,2308,3
شرنگی,شیمیایی رنگین,فرابورس,بازار دوم فرابورس,محصولات شیمیایی,تولید رنگ، بتونه، جوهر,-,Rangin,IRO3SHEP0006,SHEP,SHEP1,IRO3SHEP0001,44,4422,3
شصدف,صنعتی دوده فام,فرابورس,بازار اول فرابورس,محصولات شیمیایی,تولید سایر محصولات شیمیایی,-,Sanati Doodeh Fam,IRO3SDFZ0007,SDFZ,SDFZ1,IRO3SDFZ0001,44,4429,1
شفام,تولیدی و صنعتی گوهرفام,فرابورس,بازار دوم فرابورس,محصولات شیمیایی,تولید رنگ، بتونه، جوهر,-,Gohar Fam,IRO3GOFZ0008,GOFZ,GOFZ1,IRO3GOFZ0001,44,4422,3
شکام,صنایع شیمیایی کیمیاگران امروز,فرابورس,بازار دوم فرابورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود,-,Kimyagaran Chem.,IRO3KICZ0003,KICZ,KICZ1,IRO3KICZ0001,44,4411,3
شگویا,پتروشیمی تندگویان,فرابورس,بازار دوم فرابورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود,-,Tondgooyan Petro,IRO3TPEZ0003,TPEZ,TPEZ1,IRO3TPEZ0001,44,4411,3
شمس,تولید انرژی برق شمس پاسارگاد,فرابورس,بازار دوم فرابورس,عرضه برق، گاز، بخاروآب گرم,تولید انتقال و توزیع نیروی برق,-,Shams Pasargad,IRO3SMSZ0001,SMSZ,SMSZ1,IRO3SMSZ0001,40,4010,3
شملی,ملی شیمی کشاورز,فرابورس,بازار دوم فرابورس,محصولات شیمیایی,تولید حشره کش و سایر محصولات شیمیایی,-,MelliAgro-Chemical,IRO3MECZ0005,MECZ,MECZ1,IRO3MECZ0001,44,4421,3
شیفته,کشت و صنعت شیفته آرای شرق,فرابورس,بازار دوم فرابورس,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید سایر محصولات غذایی,-,Shifteh,IRO3SFHZ0003,SFHZ,SFHZ1,IRO3SFHZ0001,42,4249,3
عالیس,بهار رز عالیس چناران,فرابورس,بازار دوم فرابورس,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید لبنیات,-,Alis Chanaran,IRO3ALSZ0002,ALSZ,ALSZ1,IRO3ALSZ0001,42,4220,3
غپآذر,شیر پگاه آذربایجان شرقی,فرابورس,بازار اول فرابورس,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید لبنیات,-,E. Azar. Pegah,IRO3GHPZ0005,GHPZ,GHPZ1,IRO3GHPZ0001,42,4220,1
غپونه,نوش پونه مشهد,فرابورس,بازار دوم فرابورس,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید سایر محصولات غذایی,-,N. Pouneh Mashhad,IRO3NPMP0001,NPMP,NPMP1,IRO3NPMP0001,42,4249,3
غدانه,کارخانجات دانه روغنی خراسان,فرابورس,بازار دوم فرابورس,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید روغن های حیوانی و نباتی,-,Khorasan Oilseeds,IRO3KCOZ0005,KCOZ,KCOZ1,IRO3KCOZ0001,42,4214,3
غدیس,پاکدیس,فرابورس,بازار اول فرابورس,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید نوشیدنی و آبمیوه,-,Pakdis Company,IRO3PKDZ0003,PKDZ,PKDZ1,IRO3PKDZ0001,42,4254,1
غشهداب,کشت و صنعت شهداب ناب خراسان,فرابورس,بازار دوم فرابورس,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید سایر محصولات غذایی,-,Shahdab Khorasan,IRO3SHHZ0001,SHHZ,SHHZ1,IRO3SHHZ0001,42,4249,3
